pid	brand
54708	PacMart
54708	PacMart
54739	PacMart
54739	PacMart
54740	PacMart
54740	PacMart
54792	PacMart
54792	PacMart
54797	PacMart
54797	PacMart
54864	PacMart
54864	PacMart
54866	Pacific Goods
54866	Pacific Goods
54867	Pacific Goods
54867	Pacific Goods
54901	Go Green
54901	Go Green
54903	Go Green
54903	Go Green
54904	Go Green
54904	Go Green
54936	Go Green
54936	Go Green
55129	Pacific Goods
55129	Pacific Goods
55262	Pacific Goods
55262	Pacific Goods
55264	Pacific Goods
55264	Pacific Goods
55274	Pacific Goods
55274	Pacific Goods
55486	Pacific Style
55486	Pacific Style
55505	PacMart
55505	PacMart
55682	Pacific Goods
55682	Pacific Goods
55688	Pacific Goods
55688	Pacific Goods
55697	Pacific Goods
55697	Pacific Goods
55732	Pacific Style
55732	Pacific Style
55738	PacMart
55738	PacMart
55749	Pacific Abode
55749	Pacific Abode
55750	Pacific Abode
55750	Pacific Abode
55754	Go Green
55754	Go Green
55759	Pacific Style
55759	Pacific Style
55760	Pacific Style
55760	Pacific Style
55782	Pacific Abode
55782	Pacific Abode
55808	Pacific Abode
55808	Pacific Abode
55819	PacMart
55819	PacMart
55833	Go Green
55833	Go Green
55834	Go Green
55834	Go Green
55836	Go Green
55836	Go Green
55836fam	Go Green
55836fam	Go Green
55837	Go Green
55837	Go Green
55865	Go Green
55865	Go Green
55865fam	Pacific Goods
55865fam	Pacific Goods
55866	Go Green
55866	Go Green
55964	Pacific Goods
55964	Pacific Goods
55991	Pacific Goods
55991	Pacific Goods
55994	Pacific Goods
55994	Pacific Goods
56004	Pacific Goods
56004	Pacific Goods
56123	PacMart
56123	PacMart
56126	PacMart
56126	PacMart
56148	PacMart
56148	PacMart
56167	PacMart
56167	PacMart
56168	PacMart
56168	PacMart
56172	PacMart
56172	PacMart
56217	PacMart
56217	PacMart
56218	PacMart
56218	PacMart
56288	Pacific Goods
56288	Pacific Goods
56289	Pacific Goods
56289	Pacific Goods
56299	PacMart
56299	PacMart
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56307	Pacific Goods
56381	Pacific Style
56381	Pacific Style
56637	Pacific Goods
56637	Pacific Goods
56643	Pacific Goods
56643	Pacific Goods
56703	Pacific Abode
56703	Pacific Abode
56703	Pacific Abode
56703	Pacific Abode
56717	Pacific Abode
56717	Pacific Abode
570	Pacific Abode
570	Pacific Abode
57062	PacMart
57062	PacMart
57063	PacMart
57063	PacMart
57088	PacMart
57088	PacMart
57093	Pacific Goods
57093	Pacific Goods
57111	Go Green
57111	Go Green
57146	Pacific Goods
57146	Pacific Goods
57218	Pacific Goods
57218	Pacific Goods
57286	PacMart
57286	PacMart
57367	Pacific Goods
57367	Pacific Goods
57467	Pacific Style
57467	Pacific Style
57483	Pacific Style
57483	Pacific Style
57499	Pacific Goods
57499	Pacific Goods
57609	PacMart
57609	PacMart
57610	PacMart
57610	PacMart
57709	PacMart
57709	PacMart
57838	Pacific Goods
57838	Pacific Goods
58052	Pacific Abode
58052	Pacific Abode
58084	PacMart
58084	PacMart
58085	Pacific Goods
58085	Pacific Goods
58089	PacMart
58089	PacMart
58090	Pacific Goods
58090	Pacific Goods
58091	Pacific Goods
58091	Pacific Goods
58335	Pacific Abode
58335	Pacific Abode
58335	Pacific Abode
58335	Pacific Abode
58336	Pacific Abode
58336	Pacific Abode
58336	Pacific Abode
58336	Pacific Abode
58429	Pacific Goods
58429	Pacific Goods
58430	Pacific Goods
58430	Pacific Goods
58431	Pacific Goods
58431	Pacific Goods
58457	PacMart
58457	PacMart
58462	PacMart
58462	PacMart
58476	PacMart
58476	PacMart
58506fam	Pacific Goods
58506fam	Pacific Goods
58700	PacMart
58700	PacMart
58715	Pacific Goods
58715	Pacific Goods
58722	Pacific Goods
58722	Pacific Goods
58723	Pacific Goods
58723	Pacific Goods
58726	Pacific Goods
58726	Pacific Goods
58726	Pacific Goods
58728	Pacific Goods
58728	Pacific Goods
58729	Pacific Goods
58729	Pacific Goods
58730	Pacific Goods
58730	Pacific Goods
58731	Pacific Goods
58731	Pacific Goods
58732	Pacific Goods
58732	Pacific Goods
58733	Pacific Goods
58733	Pacific Goods
58736	Pacific Goods
58736	Pacific Goods
58736	Pacific Goods
58745	Go Green
58745	Go Green
58746	Pacific Goods
58746	Pacific Goods
58747	Pacific Goods
58747	Pacific Goods
58749	Pacific Goods
58749	Pacific Goods
58837	Pacific Goods
58837	Pacific Goods
58838	Pacific Goods
58838	Pacific Goods
59025	PacMart
59025	PacMart
59027	PacMart
59027	PacMart
59130	Pacific Goods
59130	Pacific Goods
59130	Pacific Goods
59132	Pacific Goods
59132	Pacific Goods
59132	Pacific Goods
59187	PacMart
59187	PacMart
59189	Pacific Goods
59189	Pacific Goods
59190	Pacific Goods
59190	Pacific Goods
59191	Pacific Goods
59191	Pacific Goods
59197	Pacific Goods
59197	Pacific Goods
59199	Pacific Goods
59199	Pacific Goods
59200	Pacific Goods
59200	Pacific Goods
59201	Pacific Goods
59201	Pacific Goods
59202	Pacific Goods
59202	Pacific Goods
59203	Pacific Goods
59203	Pacific Goods
59205	PacMart
59205	PacMart
59210	Pacific Goods
59210	Pacific Goods
59211	Pacific Goods
59211	Pacific Goods
59212	Pacific Goods
59212	Pacific Goods
59235	Pacific Style
59235	Pacific Style
59236	Pacific Style
59236	Pacific Style
59237	Pacific Abode
59237	Pacific Abode
59241	Pacific Abode
59241	Pacific Abode
59243	Pacific Abode
59243	Pacific Abode
59244	PacMart
59244	PacMart
59246	PacMart
59246	PacMart
59401	PacMart
59401	PacMart
59404	PacMart
59404	PacMart
59426	Pacific Goods
59426	Pacific Goods
59427	PacMart
59427	PacMart
59459	PacMart
59459	PacMart
59464	PacMart
59464	PacMart
59468	Pacific Goods
59468	Pacific Goods
59550	PacMart
59550	PacMart
59551	PacMart
59551	PacMart
59574	PacMart
59574	PacMart
59575	PacMart
59575	PacMart
59636	PacMart
59636	PacMart
59657	PacMart
59657	PacMart
59659	PacMart
59659	PacMart
59687	Pacific Goods
59687	Pacific Goods
59689	Pacific Goods
59689	Pacific Goods
59715	PacMart
59715	PacMart
59778	PacMart
59778	PacMart
59779	PacMart
59779	PacMart
59780	PacMart
59780	PacMart
59797	PacMart
59797	PacMart
59810	PacMart
59810	PacMart
59897	PacMart
59897	PacMart
60007fam	Pacific Goods
60007fam	Pacific Goods
60007fam	Pacific Goods
60009	Pacific Goods
60009	Pacific Goods
60010	Pacific Goods
60010	Pacific Goods
60011	Pacific Goods
60011	Pacific Goods
60012	Pacific Abode
60012	Pacific Abode
60018	Pacific Goods
60018	Pacific Goods
60018	Pacific Goods
60018	Pacific Goods
60018	Pacific Goods
60213	Pacific Goods
60213	Pacific Goods
60230	Pacific Abode
60230	Pacific Abode
60230	Pacific Abode
60232	PacMart
60232	PacMart
60293	PacMart
60293	PacMart
60294	PacMart
60294	PacMart
60295	PacMart
60295	PacMart
60296	PacMart
60296	PacMart
60330	PacMart
60330	PacMart
60339	PacMart
60339	PacMart
60341	PacMart
60341	PacMart
60353	PacMart
60353	PacMart
60354	PacMart
60354	PacMart
60363	PacMart
60363	PacMart
60364	PacMart
60364	PacMart
60395	PacMart
60395	PacMart
60405	PacMart
60405	PacMart
60409	PacMart
60409	PacMart
60417	PacMart
60417	PacMart
60461	Pacific Goods
60461	Pacific Goods
60467	Pacific Goods
60467	Pacific Goods
60468	PacMart
60468	PacMart
60469	Pacific Goods
60469	Pacific Goods
60478	PacMart
60478	PacMart
60483	PacMart
60483	PacMart
60484	PacMart
60484	PacMart
60493	PacMart
60493	PacMart
60494	PacMart
60494	PacMart
60508	PacMart
60508	PacMart
60509	PacMart
60509	PacMart
60510	PacMart
60510	PacMart
60511	PacMart
60511	PacMart
60620fam	Go Green
60620fam	Go Green
60620fam	Go Green
60620fam	Go Green
60620fam	Go Green
60620fam	Go Green
60622	Pacific Abode
60622	Pacific Abode
60622	Pacific Abode
60622	Pacific Abode
60622	Pacific Abode
60624	Pacific Abode
60624	Pacific Abode
60624	Pacific Abode
60624	Pacific Abode
60624	Pacific Abode
60630	Pacific Abode
60630	Pacific Abode
60664	Pacific Abode
60664	Pacific Abode
60728	PacMart
60728	PacMart
60753	PacMart
60753	PacMart
60765	PacMart
60765	PacMart
60781	Pacific Abode
60781	Pacific Abode
60808	Pacific Goods
60808	Pacific Goods
60810fam	Pacific Goods
60810fam	Pacific Goods
60810fam	Pacific Goods
60810fam	Pacific Goods
60810fam	Pacific Goods
60812	Go Green
60812	Go Green
60813	Go Green
60813	Go Green
60816	Go Green
60816	Go Green
60817	Go Green
60817	Go Green
60818	Pacific Goods
60818	Pacific Goods
60818fam	Pacific Goods
60818fam	Pacific Goods
60823	Pacific Goods
60823	Pacific Goods
60824	Pacific Goods
60824	Pacific Goods
60831fam	PacMart
60831fam	PacMart
60831fam	PacMart
60836	PacMart
60836	PacMart
60836fam	PacMart
60836fam	PacMart
60836fam	PacMart
60839	Go Green
60839	Go Green
60841	Go Green
60841	Go Green
60851	Go Green
60851	Go Green
60859	PacMart
60859	PacMart
60866	Pacific Goods
60866	Pacific Goods
60875	PacMart
60875	PacMart
60890	PacMart
60890	PacMart
60903	Pacific Abode
60903	Pacific Abode
60918	Pacific Abode
60918	Pacific Abode
61016	Pacific Abode
61016	Pacific Abode
61040	Pacific Goods
61040	Pacific Goods
61040	Pacific Goods
61049	Pacific Abode
61049	Pacific Abode
61049	Pacific Abode
61049	Pacific Abode
61049	Pacific Abode
61056	Pacific Abode
61056	Pacific Abode
61132	Go Green
61132	Go Green
61133	Go Green
61133	Go Green
61134	Go Green
61134	Go Green
61184	Pacific Abode
61184	Pacific Abode
61186	Pacific Abode
61186	Pacific Abode
61191	Pacific Abode
61191	Pacific Abode
61199	Pacific Abode
61199	Pacific Abode
61208	Pacific Style
61208	Pacific Style
61211	Pacific Goods
61211	Pacific Goods
61215	Pacific Goods
61215	Pacific Goods
61226	PacMart
61226	PacMart
61237	PacMart
61237	PacMart
61250	PacMart
61250	PacMart
61288	Pacific Goods
61288	Pacific Goods
61298	PacMart
61298	PacMart
61299	Pacific Goods
61299	Pacific Goods
61331	PacMart
61331	PacMart
61339	PacMart
61339	PacMart
61517	PacMart
61517	PacMart
61518	PacMart
61518	PacMart
61519	PacMart
61519	PacMart
61520	PacMart
61520	PacMart
61521	PacMart
61521	PacMart
61522	PacMart
61522	PacMart
61523	PacMart
61523	PacMart
61541	PacMart
61541	PacMart
61542	PacMart
61542	PacMart
61543	PacMart
61543	PacMart
61551	PacMart
61551	PacMart
61552	PacMart
61552	PacMart
61557	PacMart
61557	PacMart
61637	PacMart
61637	PacMart
61654	PacMart
61654	PacMart
61656	PacMart
61656	PacMart
61659	PacMart
61659	PacMart
61661	PacMart
61661	PacMart
61682	Pacific Style
61682	Pacific Style
61682	Pacific Style
61682	Pacific Style
61724	Pacific Style
61724	Pacific Style
61724	Pacific Style
61756	Pacific Goods
61756	Pacific Goods
61758	Pacific Goods
61758	Pacific Goods
61758	Pacific Goods
61758	Pacific Goods
61786fam	Pacific Goods
61786fam	Pacific Goods
61786fam	Pacific Goods
61788fam	Pacific Goods
61788fam	Pacific Goods
61788fam	Pacific Goods
61843	Pacific Goods
61843	Pacific Goods
61845	Pacific Goods
61845	Pacific Goods
61847	Pacific Goods
61847	Pacific Goods
61866	Pacific Abode
61866	Pacific Abode
61866	Pacific Abode
61873	Pacific Abode
61873	Pacific Abode
61920	Pacific Abode
61920	Pacific Abode
61921	Pacific Abode
61921	Pacific Abode
61923	Pacific Abode
61923	Pacific Abode
61923	Pacific Abode
61963	Pacific Abode
61963	Pacific Abode
61967	Pacific Abode
61967	Pacific Abode
61967	Pacific Abode
6203	PacMart
6203	PacMart
6204	PacMart
6204	PacMart
6205	PacMart
6205	PacMart
6206	PacMart
6206	PacMart
62068	PacMart
62068	PacMart
6207	PacMart
6207	PacMart
62128	Pacific Abode
62128	Pacific Abode
62128	Pacific Abode
6216	PacMart
6216	PacMart
62164	Pacific Style
62164	Pacific Style
62164	Pacific Style
62210	Pacific Goods
62210	Pacific Goods
6222	Pacific Goods
6222	Pacific Goods
62390	Pacific Style
62390	Pacific Style
62412	Pacific Style
62412	Pacific Style
62412	Pacific Style
62429	Pacific Style
62429	Pacific Style
62432	Pacific Style
62432	Pacific Style
62434	Pacific Abode
62434	Pacific Abode
62455	Pacific Style
62455	Pacific Style
62455	Pacific Style
62455	Pacific Style
62465	Pacific Goods
62465	Pacific Goods
62466	Pacific Goods
62466	Pacific Goods
62468	Pacific Goods
62468	Pacific Goods
62506	Pacific Style
62506	Pacific Style
62551	Pacific Style
62551	Pacific Style
62551	Pacific Style
62609	Pacific Style
62609	Pacific Style
62609fam	Pacific Style
62609fam	Pacific Style
62610	Pacific Style
62610	Pacific Style
62979	Pacific Goods
62979	Pacific Goods
63031	PacMart
63031	PacMart
63091	Pacific Goods
63091	Pacific Goods
63091	Pacific Goods
63151	Pacific Abode
63151	Pacific Abode
63164	Pacific Abode
63164	Pacific Abode
63166	Pacific Abode
63166	Pacific Abode
63167	Pacific Abode
63167	Pacific Abode
63170	Pacific Abode
63170	Pacific Abode
63170	Pacific Abode
63174	Pacific Abode
63174	Pacific Abode
63209	Pacific Abode
63209	Pacific Abode
63209	Pacific Abode
63212fam	Pacific Abode
63212fam	Pacific Abode
63409	PacMart
63409	PacMart
63417	PacMart
63417	PacMart
63442	PacMart
63442	PacMart
63443	PacMart
63443	PacMart
63447	PacMart
63447	PacMart
63450	PacMart
63450	PacMart
63453	Pacific Goods
63453	Pacific Goods
63473	PacMart
63473	PacMart
63496	Pacific Goods
63496	Pacific Goods
63506	Pacific Goods
63506	Pacific Goods
63507	Pacific Goods
63507	Pacific Goods
63509	Pacific Goods
63509	Pacific Goods
63512	Pacific Goods
63512	Pacific Goods
63513	Pacific Goods
63513	Pacific Goods
63514	Pacific Goods
63514	Pacific Goods
63516	Pacific Goods
63516	Pacific Goods
63517	Pacific Goods
63517	Pacific Goods
63519	Pacific Goods
63519	Pacific Goods
63523	Pacific Goods
63523	Pacific Goods
63524	Pacific Goods
63524	Pacific Goods
63525	Pacific Goods
63525	Pacific Goods
63528	Pacific Goods
63528	Pacific Goods
63532	Pacific Goods
63532	Pacific Goods
63533	Pacific Goods
63533	Pacific Goods
63534	Pacific Goods
63534	Pacific Goods
63535	Pacific Goods
63535	Pacific Goods
63537	Pacific Goods
63537	Pacific Goods
63539	Pacific Goods
63539	Pacific Goods
63540	Pacific Goods
63540	Pacific Goods
63541	Pacific Goods
63541	Pacific Goods
63542	Pacific Goods
63542	Pacific Goods
63545	Pacific Goods
63545	Pacific Goods
63546	Pacific Goods
63546	Pacific Goods
63547	Pacific Goods
63547	Pacific Goods
63548	Pacific Goods
63548	Pacific Goods
63549	Pacific Goods
63549	Pacific Goods
63550	Pacific Goods
63550	Pacific Goods
63551	Pacific Goods
63551	Pacific Goods
63552	Pacific Goods
63552	Pacific Goods
63553	Pacific Goods
63553	Pacific Goods
63554	Pacific Goods
63554	Pacific Goods
63556	Pacific Goods
63556	Pacific Goods
63558	Pacific Goods
63558	Pacific Goods
63559	Pacific Goods
63559	Pacific Goods
63560	Pacific Goods
63560	Pacific Goods
63561	Pacific Goods
63561	Pacific Goods
63564	Pacific Goods
63564	Pacific Goods
63565	Pacific Goods
63565	Pacific Goods
63566	Pacific Goods
63566	Pacific Goods
63567	Pacific Goods
63567	Pacific Goods
63568	Pacific Goods
63568	Pacific Goods
63569	Pacific Goods
63569	Pacific Goods
63570	Pacific Goods
63570	Pacific Goods
63571	Pacific Goods
63571	Pacific Goods
63572	Pacific Goods
63572	Pacific Goods
63573	Pacific Goods
63573	Pacific Goods
63575	Pacific Goods
63575	Pacific Goods
63576	Pacific Goods
63576	Pacific Goods
63578	Pacific Goods
63578	Pacific Goods
63579	Pacific Goods
63579	Pacific Goods
63580	Pacific Goods
63580	Pacific Goods
63591	Pacific Goods
63591	Pacific Goods
63613	PacMart
63613	PacMart
63619	PacMart
63619	PacMart
63656	PacMart
63656	PacMart
63677	PacMart
63677	PacMart
63692	PacMart
63692	PacMart
63693	PacMart
63693	PacMart
63717	PacMart
63717	PacMart
63723	PacMart
63723	PacMart
63724	PacMart
63724	PacMart
63765	PacMart
63765	PacMart
63771	PacMart
63771	PacMart
63793	PacMart
63793	PacMart
63831	Pacific Goods
63831	Pacific Goods
63832	Pacific Goods
63832	Pacific Goods
63833	Pacific Goods
63833	Pacific Goods
63858	Pacific Abode
63858	Pacific Abode
63860	Pacific Goods
63860	Pacific Goods
63862	Pacific Goods
63862	Pacific Goods
63864	Pacific Goods
63864	Pacific Goods
63866	Pacific Goods
63866	Pacific Goods
63868	Pacific Goods
63868	Pacific Goods
63869	Pacific Goods
63869	Pacific Goods
63870	Pacific Goods
63870	Pacific Goods
63883	PacMart
63883	PacMart
63949	Pacific Goods
63949	Pacific Goods
63956	PacMart
63956	PacMart
63996	Pacific Goods
63996	Pacific Goods
64006	PacMart
64006	PacMart
64011	PacMart
64011	PacMart
64056	Pacific Goods
64056	Pacific Goods
64092	Pacific Goods
64092	Pacific Goods
64135	Pacific Goods
64135	Pacific Goods
64198	Pacific Abode
64198	Pacific Abode
64264	PacMart
64264	PacMart
64348	Go Green
64348	Go Green
64386	Go Green
64386	Go Green
64453	Pacific Goods
64453	Pacific Goods
64626fam	Go Green
64626fam	Go Green
64626fam	Go Green
64837	Pacific Style
64837	Pacific Style
64837	Pacific Style
64852	Pacific Style
64852	Pacific Style
64977	Pacific Abode
64977	Pacific Abode
64978	Pacific Abode
64978	Pacific Abode
65011	Pacific Goods
65011	Pacific Goods
65183	Pacific Goods
65183	Pacific Goods
65196	Pacific Style
65196	Pacific Style
65197	PacMart
65197	PacMart
65198	Pacific Style
65198	Pacific Style
65198fam	PacMart
65198fam	PacMart
65199	Pacific Style
65199	Pacific Style
65210	PacMart
65210	PacMart
65210fam	PacMart
65210fam	PacMart
65231	Pacific Goods
65231	Pacific Goods
65281	Pacific Goods
65281	Pacific Goods
65302	PacMart
65302	PacMart
65303	PacMart
65303	PacMart
65304	PacMart
65304	PacMart
65305	PacMart
65305	PacMart
65323fam	Go Green
65323fam	Go Green
65323fam	Go Green
65324	Go Green
65324	Go Green
65400	Go Green
65400	Go Green
65401	Go Green
65401	Go Green
65402	Go Green
65402	Go Green
65449	Pacific Goods
65449	Pacific Goods
65475	PacMart
65475	PacMart
65477	PacMart
65477	PacMart
65491	PacMart
65491	PacMart
65492	PacMart
65492	PacMart
65493	PacMart
65493	PacMart
65494	PacMart
65494	PacMart
65497	PacMart
65497	PacMart
65498	PacMart
65498	PacMart
65503	PacMart
65503	PacMart
65504	PacMart
65504	PacMart
65528	PacMart
